Generación,MejorFitnessNorm,FitnessNormMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular
﻿1729,5021.416714,470.721645,3.983333,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1730,17464.477173,1063.835831,5.566667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿1731,27682.836379,554.983192,4.316667,COLLISION_WITH_NavModifierVolume22,LAZY,30
﻿1732,4016.463475,-11.487277,4.583333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1733,1787.263105,368.529214,5.566667,COLLISION_WITH_NavModifierVolume61,LAZY,24
﻿1734,10985.091778,239.456128,4.533333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1735,90072.400744,-3953.230883,5.633333,COLLISION_WITH_BP_TrafficLight_01,LAZY,27
﻿1736,20618.364757,1017.551756,4.366667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿1737,19991.003177,677.646224,4.05,LAZY,LAZY,32
﻿1738,20970.538071,1605.138571,4.983333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,29
﻿1739,3994.490983,-298.880707,4.6,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1740,4850.897788,-2349.357684,5.166667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1741,19465.732968,547.147017,4.283333,REVERSE,LAZY,27
﻿1742,3619.429179,459.315957,4.1,COLLISION_WITH_BP_IntersectionBorder11,LAZY,25
﻿1743,17455.296997,1031.276904,4.233333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1744,16855.916576,1034.241517,5.183333,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿1745,20737.828118,1930.015567,4.9,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿1746,3877.684618,492.204681,3.916667,LAZY,LAZY,30
﻿1747,18744.573916,-1153.135542,4.583333,COLLISION_WITH_NavModifierVolume20,LAZY,32
﻿1748,13911.411516,766.807928,4.316667,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1749,2695.780404,439.131342,4.116667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1750,5443.932487,-2479.789623,4.966667,CORRECTINGWRONG,LAZY,31
﻿1751,20894.21114,376.287942,4.133333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1752,46597.828941,358.718347,4.716667,COLLISION_WITH_NavModifierVolume11,LAZY,27
﻿1753,2848.426038,83.078251,3.9,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1754,65953.055319,-1277.154282,5.433333,COLLISION_WITH_BP_IntersectionBorder40,LAZY,29
﻿1755,13651.879478,976.274352,4.833333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1756,100928.099489,-3318.739433,5.133333,COLLISION_WITH_NavModifierVolume35,LAZY,30
﻿1757,20019.377911,104.291509,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1758,4478.703911,952.530198,4.35,COLLISION_WITH_NavModifierVolume61,LAZY,33
﻿1759,46572.912532,-1910.099051,5.616667,CORRECTINGWRONG,LAZY,29
﻿1760,129330.920043,-2805.010407,5.533333,COLLISION_WITH_BP_IntersectionBorder51,LAZY,31
﻿1761,6009.44347,816.318844,4.416667,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿1762,57094.782132,-1056.818024,4.933333,COLLISION_WITH_BP_IntersectionBorder46,LAZY,31
﻿1763,4341.833006,180.79976,4.483333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1764,21186.797121,429.87618,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1765,19197.149921,298.62321,4.15,COLLISION_WITH_NavModifierVolume43,LAZY,33
﻿1766,98507.34148,-2290.176743,5.85,COLLISION_WITH_BP_IntersectionBorder131,LAZY,30
﻿1767,240013.209856,-4977.115895,6.816667,CORRECTINGWRONG,LAZY,31
﻿1768,63862.210912,-906.622532,5.1,COLLISION_WITH_NavModifierVolume21,LAZY,26
﻿1769,18593.65106,-613.554101,4.2,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1770,52783.974814,933.0658,5.066667,COLLISION_WITH_NavModifierVolume22,LAZY,28
﻿1771,69131.607905,-110.303356,6.783333,COLLISION_WITH_BP_IntersectionBorder51,LAZY,32
﻿1772,24326.012834,100.503988,4.866667,COLLISION_WITH_NavModifierVolume22,LAZY,29
﻿1773,34007.749491,-975.803598,5.433333,COLLISION_WITH_NavModifierVolume7,LAZY,29
﻿1774,18110.391513,225.476796,4.15,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1775,21330.007315,614.148214,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1776,42127.593246,850.349533,5.05,COLLISION_WITH_NavModifierVolume22,LAZY,33
﻿1777,25387.608051,574.22398,4.85,CORRECTINGWRONG,LAZY,29
﻿1778,10242.667012,422.786936,5.183333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1779,51489.995488,779.11561,5.15,CORRECTINGWRONG,LAZY,35
﻿1780,6215.818213,353.702095,4.033333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1781,35448.456157,-1372.092824,5.3,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿1782,25408.858499,292.384178,4.266667,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿1783,21224.795316,447.284976,4.116667,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1784,10596.912707,-62.800078,4.533333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1785,5261.245045,-221.816844,5.366667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1786,10631.164182,-441.013577,4.166667,CORRECTINGWRONG,LAZY,30
﻿1787,14570.709291,-176.280685,4.933333,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿1788,22981.548932,-104.533611,3.55,COLLISION_WITH_NavModifierVolume20,LAZY,29
﻿1789,22179.188149,-135.888213,3.966667,COLLISION_WITH_NavModifierVolume22,LAZY,27
﻿1790,20585.807629,211.8452,3.966667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,31
﻿1791,2966.367902,508.80946,4.4,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1792,20765.512351,-150.802043,3.9,COLLISION_WITH_BP_IntersectionBorder86,LAZY,34
﻿1793,1693.884021,-16.671277,4.416667,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1794,69701.328331,-800.361399,5.45,CORRECTINGWRONG,LAZY,29
﻿1795,19275.043226,972.612063,5.433333,LAZY,LAZY,32
﻿1796,14419.337396,636.356731,3.883333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿1797,109060.606282,-3240.115958,6.166667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1798,46925.384266,978.298257,5.116667,COLLISION_WITH_NavModifierVolume22,LAZY,30
﻿1799,20471.714981,866.81207,4.116667,COLLISION_WITH_NavModifierVolume20,LAZY,30
﻿1800,17716.840398,136.903894,4.3,COLLISION_WITH_NavModifierVolume43,LAZY,26
﻿1801,21091.797691,-26.05048,4.033333,COLLISION_WITH_NavModifierVolume43,LAZY,26
﻿1802,5440.522672,-624.884876,4.95,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1803,5045.38283,175.480079,3.55,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1804,121143.258819,-5161.786587,6.116667,COLLISION_WITH_NavModifierVolume5,LAZY,29
﻿1805,69595.234651,-912.631142,4.883333,CORRECTINGWRONG,LAZY,30
﻿1806,22535.531412,-231.379699,5.266667,COLLISION_WITH_BP_IntersectionBorder3,LAZY,28
﻿1807,105310.288822,-1576.898675,6.533333,COLLISION_WITH_NavModifierVolume56,LAZY,28
﻿1808,4754.982216,-148.754449,3.8,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿1809,26684.132583,-391.32089,5.266667,REVERSE,LAZY,32
﻿1810,21327.673567,452.430561,3.916667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,27
﻿1811,16062.939186,335.699013,4.183333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1812,74217.022536,-1390.806414,4.833333,COLLISION_WITH_BP_IntersectionBorder123,LAZY,29
﻿1813,3511.841005,-134.505735,4.316667,COLLISION_WITH_NavModifierVolume61,LAZY,31
﻿1814,19734.271852,410.171187,4.583333,LAZY,LAZY,30
﻿1815,46366.555752,-2087.387907,4.933333,CORRECTINGWRONG,LAZY,25
﻿1816,2845.420486,661.306337,5.566667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1817,3575.389977,569.2432,4.383333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,34
﻿1818,17563.847811,1170.620009,4.166667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1819,14500.158231,-19.691741,4.483333,CORRECTINGWRONG,LAZY,28
﻿1820,4578.371373,501.747518,4.1,CORRECTINGWRONG,LAZY,35
﻿1821,46306.918711,236.1074,4.366667,COLLISION_WITH_NavModifierVolume53,LAZY,24
﻿1822,19618.701422,-1030.832646,4.516667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1823,5033.771959,62.213284,3.783333,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1824,19702.723203,-605.90644,4.3,COLLISION_WITH_NavModifierVolume20,LAZY,31
﻿1825,14135.170161,-174.383099,5.933333,LAZY,LAZY,30
﻿1826,8427.521233,-208.911025,5.133333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿1827,44649.416553,-521.23105,4.583333,CORRECTINGWRONG,LAZY,27
﻿1828,15046.979321,552.701007,4.233333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿1829,20551.810648,748.615023,4.583333,COLLISION_WITH_NavModifierVolume20,LAZY,27
﻿1830,25767.037218,78.372072,3.95,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿1831,10270.050544,606.863869,5.3,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1832,16290.699633,752.712918,4.933333,COLLISION_WITH_NavModifierVolume61,LAZY,27
﻿1833,20561.615621,120.015542,3.733333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿1834,5673.83601,940.45581,4.733333,LAZY,LAZY,29
﻿1835,52432.858807,-1214.336078,4.333333,COLLISION_WITH_NavModifierVolume22,LAZY,30
﻿1836,17335.162582,423.439622,3.883333,COLLISION_WITH_NavModifierVolume23,LAZY,23
﻿1837,3098.829951,394.694401,5.166667,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿1838,2763.914668,108.805845,4.316667,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1839,28271.318812,1044.811432,4.483333,COLLISION_WITH_NavModifierVolume42,LAZY,32
﻿1840,2858.479125,-1374.201521,4.383333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1841,4402.791153,-100.059373,3.816667,COLLISION_WITH_NavModifierVolume61,LAZY,29
﻿1842,13093.589672,30.748167,4.833333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1843,4109.299565,469.127652,4.966667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1844,95.442291,-4.282256,3.0,LAZY,LAZY,53
﻿1845,21083.221451,824.035785,4.783333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,33
﻿1846,72.601836,2.39021,3.0,LAZY,LAZY,52
﻿1847,57.72095,-4.412614,3.0,LAZY,LAZY,50
﻿1848,19881.054744,-333.820822,3.583333,COLLISION_WITH_NavModifierVolume8,LAZY,44
﻿1849,74009.790721,-1597.453894,5.3,COLLISION_WITH_BP_IntersectionBorder123,LAZY,30
﻿1850,72700.985794,-603.09053,6.35,COLLISION_WITH_NavModifierVolume53,LAZY,31
