Generación,MejorFitnessNorm,FitnessNormMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular
﻿3743,0.869674,0.052925,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3744,0.741639,0.005907,3.983333,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿3745,0.665848,0.019962,3.616667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿3746,0.713179,0.006622,3.6,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿3747,0.633255,-0.010109,3.683333,COLLISION_WITH_BP_IntersectionBorder108,LAZY,29
﻿3748,0.838688,0.018559,3.8,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3749,0.912408,0.009047,3.916667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿3750,0.856371,0.026446,4.366667,COLLISION_WITH_NavModifierVolume26,LAZY,29
﻿3751,0.872025,0.02788,4.166667,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿3752,0.755733,0.020275,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3753,0.906345,0.029365,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿3754,0.53348,-0.000873,3.583333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3755,0.702692,0.032265,3.933333,CORRECTINGWRONG,LAZY,27
﻿3756,0.830933,0.000119,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3757,0.644215,0.00816,3.95,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿3758,0.296586,0.006875,3.65,COLLISION_WITH_NavModifierVolume33,LAZY,31
﻿3759,0.632631,0.006811,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3760,0.881871,-0.023776,3.416667,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿3761,0.542878,-0.011342,3.666667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿3762,0.901788,0.023204,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3763,0.88814,0.047525,4.266667,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿3764,0.853759,0.038845,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3765,0.698469,-0.019104,4.616667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,31
﻿3766,0.873186,0.026592,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿3767,0.227019,-0.028345,3.95,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿3768,0.379921,-0.012649,3.8,COLLISION_WITH_NavModifierVolume20,LAZY,31
﻿3769,0.86208,-0.006579,3.866667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3770,0.735438,0.007069,3.933333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿3771,0.515765,0.005908,3.866667,COLLISION_WITH_NavModifierVolume23,LAZY,35
﻿3772,0.840879,0.038871,4.666667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3773,0.977877,-0.02128,4.383333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿3774,0.876608,0.021787,4.15,COLLISION_WITH_NavModifierVolume2,LAZY,27
﻿3775,0.314528,-0.008278,3.8,COLLISION_WITH_NavModifierVolume42,LAZY,35
﻿3776,0.854835,0.034734,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3777,0.875359,0.061154,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿3778,0.883935,0.032093,3.833333,COLLISION_WITH_NavModifierVolume43,LAZY,33
﻿3779,0.648651,0.030358,3.95,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿3780,0.78027,0.000771,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3781,0.754176,0.020984,3.983333,CORRECTINGWRONG,LAZY,31
﻿3782,0.337817,-0.006872,3.583333,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿3783,0.706429,0.021916,3.716667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿3784,0.341539,-0.008361,3.716667,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿3785,0.898408,0.045402,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3786,0.535269,-0.021859,3.716667,CORRECTINGWRONG,LAZY,28
﻿3787,0.861142,0.010913,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3788,0.342637,0.001347,4.133333,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿3789,0.736967,-0.014299,3.416667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,26
﻿3790,0.690466,-0.002564,4.016667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿3791,0.179676,-0.03405,3.35,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿3792,0.900182,0.017321,3.7,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿3793,0.854306,0.048594,4.616667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3794,0.88657,-0.133026,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3795,0.783869,0.01037,3.916667,COLLISION_WITH_NavModifierVolume12,LAZY,33
﻿3796,0.853192,-0.004015,3.733333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿3797,0.942548,0.023266,4.066667,COLLISION_WITH_NavModifierVolume2,LAZY,28
﻿3798,0.928535,0.013407,3.983333,COLLISION_WITH_NavModifierVolume53,LAZY,24
﻿3799,0.760119,0.002375,3.883333,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿3800,0.899664,-0.037249,4.083333,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿3801,0.739801,-0.001587,3.633333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿3802,0.882198,-0.026104,4.2,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿3803,0.907655,-0.001897,4.583333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿3804,0.39339,-0.069703,4.05,COLLISION_WITH_BP_IntersectionBorder75,LAZY,26
﻿3805,0.841153,0.026045,3.733333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3806,0.294761,0.005893,3.466667,CORRECTINGWRONG,LAZY,32
﻿3807,0.81903,0.014584,3.683333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3808,0.803374,0.036741,4.116667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3809,0.851011,0.010927,3.616667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3810,0.631046,0.016419,3.9,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿3811,0.917354,0.031181,3.883333,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿3812,0.908836,0.006149,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿3813,0.739892,0.024065,3.933333,COLLISION_WITH_NavModifierVolume12,LAZY,32
﻿3814,0.930569,0.036253,4.433333,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿3815,0.787532,0.023582,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3816,0.356161,0.005428,4.116667,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿3817,0.829009,0.012497,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3818,0.93214,0.01687,4.4,COLLISION_WITH_NavModifierVolume53,LAZY,25
﻿3819,0.954553,0.011404,3.633333,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿3820,0.831635,-0.004813,3.666667,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿3821,0.874368,0.046543,4.083333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿3822,0.842644,0.054816,4.5,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3823,0.614609,-0.01146,3.783333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿3824,0.856872,-0.015175,4.116667,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿3825,0.919217,0.003112,4.2,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿3826,0.529457,0.012191,3.85,CORRECTINGWRONG,LAZY,30
﻿3827,0.876273,0.012064,4.35,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿3828,0.887043,0.025064,4.05,COLLISION_WITH_NavModifierVolume54,LAZY,28
﻿3829,0.764832,-0.00364,4.333333,COLLISION_WITH_NavModifierVolume53,LAZY,34
﻿3830,0.884843,0.008713,3.966667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28
﻿3831,0.876888,0.024073,3.8,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿3832,0.925248,-0.031561,3.7,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿3833,0.95158,0.037995,4.3,COLLISION_WITH_NavModifierVolume20,LAZY,26
﻿3834,0.694603,0.010138,3.916667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿3835,0.74906,-0.051418,4.1,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3836,0.860518,0.036138,4.016667,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿3837,0.930718,0.038583,3.983333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿3838,0.238428,-0.01051,3.583333,COLLISION_WITH_NavModifierVolume5,LAZY,25
﻿3839,0.891935,0.017679,3.783333,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿3840,0.864012,0.012963,3.766667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3841,0.917226,0.015913,3.783333,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿3842,0.958267,0.032361,3.983333,COLLISION_WITH_NavModifierVolume54,LAZY,30
﻿3843,0.802809,-0.056993,4.9,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿3844,0.951521,-0.008332,3.883333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿3845,0.751219,0.012552,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3846,0.855908,0.015482,3.783333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3847,0.865573,0.02701,4.55,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿3848,0.855555,0.020303,3.916667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3849,0.938393,-0.010986,4.45,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿3850,0.853255,0.004066,3.516667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3851,0.36986,0.013577,3.566667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿3852,0.77563,0.022171,4.45,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿3853,0.68634,0.019663,4.133333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿3854,0.492707,-0.01536,3.566667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿3855,0.872166,0.01636,3.666667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3856,0.845782,-0.009988,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3857,0.859758,0.004312,3.583333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3858,0.809401,0.012031,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3859,0.945148,0.003337,4.133333,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿3860,0.279555,0.004301,3.466667,COLLISION_WITH_BP_IntersectionBorder29,LAZY,31
﻿3861,0.779419,-0.010102,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3862,0.854689,0.006805,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿3863,0.866625,0.027115,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3864,0.595192,-0.003575,4.033333,COLLISION_WITH_NavModifierVolume23,LAZY,36
﻿3865,0.615775,0.000793,3.866667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,35
﻿3866,0.860731,0.017221,3.783333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3867,0.941501,0.011949,4.133333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿3868,0.871301,0.007624,3.333333,COLLISION_WITH_NavModifierVolume12,LAZY,32
﻿3869,0.811627,0.007615,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3870,0.530541,0.013435,3.433333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿3871,0.742803,0.014702,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3872,0.928292,0.030983,4.45,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿3873,0.719799,0.044437,4.016667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿3874,0.528633,-0.001821,3.566667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,35
﻿3875,0.885125,-0.020886,4.0,COLLISION_WITH_NavModifierVolume54,LAZY,33
﻿3876,0.899875,0.011571,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3877,0.868494,0.006914,3.766667,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿3878,0.653698,0.025268,4.116667,COLLISION_WITH_BP_IntersectionBorder108,LAZY,29
﻿3879,0.790424,0.032953,3.666667,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿3880,0.74625,-0.004785,3.766667,COLLISION_WITH_NavModifierVolume12,LAZY,29
﻿3881,0.890688,0.029343,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3882,0.335223,-0.008895,3.666667,COLLISION_WITH_NavModifierVolume24,LAZY,30
﻿3883,0.876121,-0.023354,3.866667,COLLISION_WITH_NavModifierVolume8,LAZY,26
﻿3884,0.905228,-0.029166,4.25,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿3885,0.841357,0.005665,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3886,0.897306,0.022418,4.15,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿3887,0.730703,0.009677,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3888,0.755088,-0.010079,3.933333,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿3889,0.920923,0.009148,4.333333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿3890,0.747957,-0.011239,3.616667,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿3891,0.795218,0.001232,3.75,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿3892,0.818164,0.005139,3.7,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿3893,0.846619,0.007399,3.65,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3894,0.262434,-0.000336,3.6,COLLISION_WITH_NavModifierVolume56,LAZY,29
﻿3895,0.790746,0.02313,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3896,0.604889,0.013364,4.0,COLLISION_WITH_BP_IntersectionBorder19,LAZY,32
﻿3897,0.889409,0.028099,4.566667,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿3898,0.861772,0.002357,3.466667,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿3899,0.867591,0.022756,4.116667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3900,0.761082,0.037468,4.283333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿3901,0.86629,-0.01289,3.766667,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿3902,0.939233,-0.026499,4.083333,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿3903,0.547706,-0.025812,3.616667,CORRECTINGWRONG,LAZY,33
﻿3904,0.867779,0.012445,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3905,0.672071,0.027997,4.133333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿3906,0.818814,0.036537,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿3907,0.921105,0.027026,3.466667,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿3908,0.968125,0.000234,3.866667,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿3909,0.291909,-0.03165,3.783333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿3910,0.926185,-0.095411,4.3,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿3911,0.858379,0.03268,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3912,0.850112,0.016213,3.983333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿3913,0.6926,0.000727,3.833333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿3914,0.749773,-0.003972,4.0,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿3915,0.590197,0.00432,4.166667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿3916,0.89852,0.035132,3.816667,COLLISION_WITH_NavModifierVolume2,LAZY,28
﻿3917,0.861391,0.04235,4.066667,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿3918,0.764262,0.012134,3.933333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿3919,0.942252,0.015251,4.383333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿3920,0.849394,0.021436,4.1,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿3921,0.959648,-0.017664,4.033333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿3922,0.867156,0.011429,3.533333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿3923,0.703429,0.024607,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3924,0.808567,-0.004054,3.9,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿3925,0.878758,0.033809,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3926,0.859336,0.031154,4.7,COLLISION_WITH_NavModifierVolume8,LAZY,31
﻿3927,0.70216,-0.057566,3.916667,COLLISION_WITH_NavModifierVolume59,LAZY,32
﻿3928,0.901061,-0.001187,3.616667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3929,0.866046,0.009757,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3930,0.586826,0.036299,3.6,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿3931,0.194696,0.000781,3.466667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿3932,0.894535,-0.00034,4.1,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿3933,0.899923,-0.001279,3.466667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿3934,0.775728,0.034469,4.433333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿3935,0.856773,0.028277,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3936,0.867491,0.036403,4.016667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿3937,0.82444,0.021995,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3938,0.911683,0.019702,3.783333,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿3939,0.7644,0.024354,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3940,0.482764,-0.074629,4.233333,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿3941,0.872387,0.023965,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3942,0.8378,0.012623,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3943,0.491059,0.02768,3.583333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿3944,0.863929,0.049484,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿3945,0.896754,0.029783,3.866667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3946,0.936799,0.030313,4.616667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿3947,0.820023,0.011201,3.816667,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿3948,0.351302,-0.030645,3.683333,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿3949,0.826487,0.034214,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3950,0.904059,0.032064,4.716667,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿3951,0.703176,0.010898,4.033333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿3952,0.920998,0.014278,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3953,0.295793,-0.008083,3.433333,COLLISION_WITH_BP_IntersectionBorder111,LAZY,28
﻿3954,0.29797,-0.011387,3.716667,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿3955,0.334953,-0.010836,3.866667,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿3956,0.927609,0.014084,3.883333,COLLISION_WITH_NavModifierVolume8,LAZY,31
﻿3957,0.76588,0.04734,4.55,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3958,0.840959,0.028417,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿3959,0.788998,0.015189,4.216667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿3960,0.984034,-0.014723,4.333333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿3961,0.893997,0.016818,3.633333,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿3962,0.618639,0.00787,3.366667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿3963,0.584951,0.007602,4.0,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿3964,0.928645,0.01289,3.7,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿3965,0.829172,0.002651,4.066667,COLLISION_WITH_NavModifierVolume8,LAZY,33
﻿3966,0.515417,0.0016,3.8,COLLISION_WITH_BP_IntersectionBorder19,LAZY,31
﻿3967,0.870875,-0.003051,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿3968,0.857079,0.00462,3.483333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3969,0.874363,0.005083,3.583333,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿3970,0.675193,0.036728,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿3971,0.639033,0.011691,3.516667,COLLISION_WITH_NavModifierVolume23,LAZY,35
﻿3972,0.715856,0.01314,3.683333,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿3973,0.975375,-0.002192,4.116667,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿3974,0.67143,0.001257,3.683333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿3975,0.71136,0.001539,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿3976,0.822136,-0.028935,4.466667,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿3977,0.880815,-0.054972,4.033333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿3978,0.769133,0.01701,3.383333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿3979,0.852486,0.008558,4.05,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿3980,0.872792,0.022656,3.633333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿3981,0.826206,0.029852,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3982,0.860923,0.024732,3.75,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿3983,0.683165,0.017527,3.866667,COLLISION_WITH_BP_IntersectionBorder108,LAZY,33
﻿3984,0.705568,0.004579,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3985,0.658648,0.011709,4.066667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿3986,0.430065,-0.158468,5.1,COLLISION_WITH_NavModifierVolume7,LAZY,28
﻿3987,0.943924,-0.028859,3.816667,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿3988,0.848659,0.041698,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿3989,0.855333,0.006014,3.616667,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿3990,0.949885,0.009315,4.1,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿3991,0.878883,0.029699,3.783333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿3992,0.901804,0.009958,4.516667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿3993,0.888694,0.005031,3.733333,COLLISION_WITH_NavModifierVolume43,LAZY,34
﻿3994,0.840857,0.014996,3.866667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿3995,0.737511,0.016964,3.916667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿3996,0.840349,0.015699,3.7,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿3997,0.888588,0.036768,3.733333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿3998,0.884611,0.020374,3.633333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿3999,0.886222,0.057718,4.166667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,34
﻿4000,0.954105,0.016366,3.783333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿4001,0.890078,0.014994,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿4002,0.86579,0.031666,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿4003,0.709835,0.018591,3.75,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿4004,0.84846,0.02952,4.266667,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿4005,0.647703,-0.002567,4.116667,COLLISION_WITH_NavModifierVolume27,LAZY,29
﻿4006,0.937302,0.027793,4.116667,COLLISION_WITH_NavModifierVolume8,LAZY,33
﻿4007,0.844441,0.008527,4.083333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿4008,0.797716,0.038968,4.283333,CORRECTINGWRONG,LAZY,29
﻿4009,0.837148,0.043251,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿4010,0.849956,-0.006055,3.466667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿4011,0.691798,-0.153828,4.583333,COLLISION_WITH_BP_IntersectionBorder40,LAZY,29
﻿4012,0.343261,-0.021604,3.45,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿4013,0.811824,0.017555,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿4014,0.8755,0.020798,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿4015,0.313457,-0.005091,3.883333,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿4016,0.359734,-0.012823,3.616667,COLLISION_WITH_NavModifierVolume22,LAZY,33
﻿4017,0.628686,0.018161,3.9,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿4018,0.905314,0.020816,3.916667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿4019,0.692764,-0.03561,4.683333,COLLISION_WITH_BP_IntersectionBorder19,LAZY,31
﻿4020,0.811254,0.031057,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿4021,0.940788,0.042448,4.333333,COLLISION_WITH_NavModifierVolume8,LAZY,33
﻿4022,0.730789,0.023339,4.2,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿4023,0.331045,0.001458,3.366667,COLLISION_WITH_BP_IntersectionBorder111,LAZY,31
﻿4024,0.5743,0.005759,3.316667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿4025,0.856685,0.02282,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿4026,0.775623,-0.003818,3.783333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿4027,0.629556,0.006385,3.766667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿4028,0.856247,0.045723,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿4029,0.292726,0.001295,3.65,LAZY,LAZY,28
﻿4030,0.82939,0.030766,3.766667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿4031,0.947306,-0.115391,4.966667,COLLISION_WITH_NavModifierVolume7,LAZY,31
